Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified
POST_01526,2025-08-02 16:20:00,Twitter,Poll,Travel,2011,121,596,88081,25,190786,1.43,16,Saturday,26,859,Positive,Macro,True,False
POST_03849,2025-08-02 21:43:00,LinkedIn,Article,Lifestyle,623,91,366,11267,114,61351,1.76,21,Saturday,17,1231,Positive,Mid-tier,True,True
POST_00463,2025-08-02 21:50:00,LinkedIn,Poll,Health,224,71,205,4236,71,449926,0.11,21,Saturday,12,1694,Positive,Macro,True,False
POST_02060,2025-08-02 21:55:00,Facebook,Story,Education,2945,245,256,22836,314,38159,9.03,21,Saturday,2,1273,Negative,Micro,True,False
POST_03699,2025-08-02 22:57:00,YouTube,Video,Travel,18852,282,525,151407,289,352105,5.58,22,Saturday,25,300,Positive,Macro,True,False
POST_03350,2025-08-02 23:40:00,Instagram,Story,Education,1716,226,154,12642,993,46376,4.52,23,Saturday,26,408,Negative,Micro,True,False
POST_02017,2025-08-03 01:54:00,Twitter,Thread,Technology,727,159,1785,47579,370,448960,0.59,1,Sunday,3,1264,Positive,Macro,True,True
POST_01432,2025-08-03 05:23:00,Facebook,Post,Fitness,2075,16,103,25632,41,25935,8.46,5,Sunday,6,893,Neutral,Micro,False,False
POST_02030,2025-08-03 11:51:00,LinkedIn,Document,Business,173,94,250,28215,25,456712,0.11,11,Sunday,22,310,Negative,Macro,True,False
POST_03335,2025-08-03 16:30:00,TikTok,Duet,Technology,41086,236,3887,271116,1641,225377,20.06,16,Sunday,27,309,Positive,Macro,True,True
POST_01649,2025-08-03 18:37:00,TikTok,Duet,Entertainment,16594,593,3245,407894,818,333815,6.12,18,Sunday,25,394,Neutral,Macro,True,False
POST_04776,2025-08-03 20:31:00,TikTok,Duet,Entertainment,24664,652,3977,378698,543,412256,7.11,20,Sunday,6,322,Neutral,Macro,True,False
POST_00041,2025-08-03 22:20:00,Instagram,Carousel,Sports,9321,19,186,41261,428,62227,15.31,22,Sunday,16,618,Neutral,Mid-tier,True,False
POST_01569,2025-08-04 01:11:00,Facebook,Story,Fashion,3702,79,652,26293,117,246782,1.8,1,Monday,20,369,Negative,Macro,True,False
POST_02248,2025-08-04 01:25:00,TikTok,Video,Travel,45677,1232,4349,105146,2341,3840,1334.84,1,Monday,3,96,Positive,Nano,False,True
POST_01473,2025-08-04 01:27:00,TikTok,Stitch,Health,6383,672,4136,204933,2161,48001,23.31,1,Monday,29,578,Positive,Micro,True,False
POST_04815,2025-08-04 01:38:00,TikTok,Video,Health,39319,146,1138,39281,1976,103190,39.35,1,Monday,7,276,Neutral,Macro,True,False
POST_04031,2025-08-04 01:59:00,LinkedIn,Poll,Business,1983,111,178,22366,26,113226,2.01,1,Monday,6,256,Positive,Macro,True,False
POST_03156,2025-08-04 04:12:00,Facebook,Post,Sports,4056,251,592,69488,368,188430,2.6,4,Monday,27,1345,Negative,Macro,True,False
POST_04972,2025-08-04 10:57:00,TikTok,Duet,Education,19504,1054,3312,355940,2851,280118,8.52,10,Monday,22,518,Neutral,Macro,True,False
POST_04033,2025-08-04 20:51:00,Instagram,Story,Fashion,7421,406,247,13398,280,48808,16.54,20,Monday,20,1382,Neutral,Micro,True,False
POST_04450,2025-08-04 23:17:00,LinkedIn,Post,Sports,1566,49,191,8896,48,348953,0.52,23,Monday,14,542,Positive,Macro,True,False
POST_01676,2025-08-05 00:11:00,Twitter,Retweet,Technology,4374,141,1093,88834,367,413429,1.36,0,Tuesday,28,1664,Neutral,Macro,True,False
POST_04074,2025-08-05 03:25:00,Facebook,Video,Technology,5082,17,110,45929,292,88606,5.88,3,Tuesday,10,353,Negative,Mid-tier,True,True
POST_03515,2025-08-05 04:13:00,TikTok,Duet,Food,31462,1670,344,385322,2148,362407,9.24,4,Tuesday,14,190,Positive,Macro,True,False
POST_04135,2025-08-05 05:16:00,Facebook,Live,Business,3353,182,104,31411,592,494953,0.74,5,Tuesday,23,466,Positive,Macro,True,False
POST_03551,2025-08-05 08:22:00,TikTok,Duet,Technology,36025,1996,1454,415556,762,341413,11.56,8,Tuesday,0,524,Negative,Macro,True,False
POST_00376,2025-08-05 09:28:00,Twitter,Tweet,Health,2042,68,225,10695,459,381792,0.61,9,Tuesday,27,802,Positive,Macro,True,False
POST_01396,2025-08-05 13:23:00,TikTok,Stitch,Travel,30141,485,3390,328870,1958,223049,15.25,13,Tuesday,29,574,Negative,Macro,False,False
POST_04064,2025-08-05 15:29:00,Twitter,Retweet,Travel,965,260,404,99573,324,435805,0.37,15,Tuesday,25,281,Neutral,Macro,True,False
POST_02669,2025-08-05 19:01:00,LinkedIn,Article,Gaming,263,74,336,10115,170,480695,0.14,19,Tuesday,6,1352,Positive,Macro,True,False
POST_00357,2025-08-05 19:03:00,Instagram,Story,Gaming,6456,55,66,34629,310,271686,2.42,19,Tuesday,18,495,Positive,Macro,True,True
POST_01828,2025-08-05 21:28:00,YouTube,Video,Education,17957,119,1840,564200,572,374403,5.32,21,Tuesday,27,523,Positive,Macro,True,False
POST_03228,2025-08-06 02:06:00,Twitter,Retweet,Business,3314,197,604,10514,21,218858,1.88,2,Wednesday,3,1131,Positive,Macro,True,False
POST_00129,2025-08-06 07:37:00,Instagram,Carousel,Lifestyle,5683,176,285,46030,63,290035,2.12,7,Wednesday,24,232,Positive,Macro,True,False
POST_03853,2025-08-06 07:56:00,Facebook,Video,Food,7152,45,233,23254,451,396427,1.87,7,Wednesday,3,25,Positive,Macro,False,True
POST_00889,2025-08-06 17:12:00,Instagram,Reel,Food,5428,277,190,805,387,463325,1.27,17,Wednesday,12,326,Positive,Macro,True,False
POST_02780,2025-08-06 21:19:00,Instagram,Photo,Technology,2712,402,147,16628,318,282392,1.15,21,Wednesday,17,302,Negative,Macro,True,False
POST_03502,2025-08-07 05:26:00,TikTok,Duet,Education,39402,618,469,475383,1334,19818,204.3,5,Thursday,26,571,Negative,Micro,True,True
POST_02447,2025-08-07 12:36:00,Twitter,Tweet,Business,4931,232,731,10017,105,310435,1.9,12,Thursday,20,468,Neutral,Macro,True,False
POST_02441,2025-08-07 18:09:00,Facebook,Video,Food,7701,36,830,9102,756,350726,2.44,18,Thursday,21,423,Positive,Macro,True,False
POST_00095,2025-08-07 18:30:00,TikTok,Stitch,Fitness,49362,99,782,444575,1406,50269,99.95,18,Thursday,8,311,Neutral,Mid-tier,False,False
POST_03377,2025-08-07 23:32:00,TikTok,Video,Entertainment,38299,1477,4398,290697,2171,331604,13.32,23,Thursday,27,513,Positive,Macro,True,False
POST_03044,2025-08-07 23:37:00,Twitter,Thread,Business,2858,192,246,49917,449,9529,34.59,23,Thursday,10,1320,Positive,Nano,False,False
POST_03870,2025-08-08 00:47:00,Instagram,Reel,Food,5723,356,111,34063,135,659,939.3,0,Friday,3,300,Neutral,Nano,True,True
POST_01723,2025-08-08 06:21:00,Twitter,Poll,Food,2738,15,638,9463,29,54639,6.21,6,Friday,24,1174,Neutral,Mid-tier,True,False
POST_00434,2025-08-08 12:14:00,Instagram,Photo,Gaming,9974,382,253,10315,834,52633,20.16,12,Friday,29,1859,Positive,Mid-tier,True,False
POST_00855,2025-08-08 13:39:00,Instagram,Reel,Fitness,3189,210,7,49452,40,105483,3.23,13,Friday,25,554,Positive,Macro,True,False
POST_03296,2025-08-08 15:30:00,Instagram,Photo,Travel,9227,466,115,31345,611,6194,158.35,15,Friday,28,681,Positive,Nano,True,True
POST_01606,2025-08-08 17:53:00,Facebook,Story,Technology,7289,84,741,54126,669,179659,4.52,17,Friday,25,447,Neutral,Macro,True,True
POST_02573,2025-08-08 19:34:00,Twitter,Retweet,Business,34,49,1679,38867,38,92792,1.9,19,Friday,12,1603,Neutral,Mid-tier,True,False
POST_00667,2025-08-08 20:12:00,Instagram,Photo,Health,8310,98,187,11643,691,207165,4.15,20,Friday,18,1681,Neutral,Macro,False,True
POST_03755,2025-08-08 20:50:00,Twitter,Thread,Technology,649,11,541,70616,177,72750,1.65,20,Friday,29,307,Positive,Mid-tier,True,False
POST_02094,2025-08-09 04:03:00,Facebook,Live,Sports,4042,207,503,13682,569,258201,1.84,4,Saturday,27,336,Positive,Macro,True,True
POST_02534,2025-08-09 04:27:00,Instagram,Carousel,Lifestyle,7893,31,184,46265,858,303859,2.67,4,Saturday,19,628,Neutral,Macro,True,False
POST_03905,2025-08-09 04:40:00,TikTok,Stitch,Sports,24710,166,3364,122702,445,71234,39.64,4,Saturday,7,516,Neutral,Mid-tier,True,False
POST_03740,2025-08-09 09:36:00,Facebook,Live,Gaming,7745,256,512,4545,28,274316,3.1,9,Saturday,20,94,Neutral,Macro,True,False
POST_04228,2025-08-09 11:52:00,Facebook,Story,Fitness,7361,351,984,25219,650,193991,4.48,11,Saturday,29,504,Positive,Macro,True,True
POST_04376,2025-08-09 15:17:00,Facebook,Post,Technology,5312,63,9,60651,224,422293,1.27,15,Saturday,7,1408,Negative,Macro,True,False
POST_01011,2025-08-09 17:09:00,Instagram,Reel,Gaming,2061,420,191,11980,937,188420,1.42,17,Saturday,15,497,Positive,Macro,True,True
POST_01952,2025-08-09 17:22:00,Instagram,Reel,Technology,2239,210,200,47498,180,201686,1.31,17,Saturday,9,160,Positive,Macro,True,True
POST_02009,2025-08-09 19:25:00,Instagram,Carousel,Sports,3653,24,121,2644,129,302246,1.26,19,Saturday,3,1511,Positive,Macro,True,False
POST_03703,2025-08-09 21:08:00,Twitter,Retweet,Fitness,3101,213,753,83447,493,58823,6.91,21,Saturday,18,1310,Positive,Mid-tier,True,False
POST_00921,2025-08-09 22:07:00,TikTok,Video,Gaming,15269,1402,50,389828,753,269136,6.21,22,Saturday,11,274,Neutral,Macro,True,False
POST_03032,2025-08-10 00:26:00,Twitter,Retweet,Technology,1810,51,872,98225,214,335387,0.81,0,Sunday,6,170,Neutral,Macro,True,True
POST_02204,2025-08-10 08:11:00,Instagram,Carousel,Health,942,54,108,19964,754,68745,1.61,8,Sunday,3,1359,Neutral,Mid-tier,True,False
POST_03330,2025-08-10 12:51:00,LinkedIn,Post,Business,1064,99,206,14289,295,372723,0.37,12,Sunday,24,703,Positive,Macro,True,False
POST_01509,2025-08-10 13:52:00,Facebook,Video,Sports,6874,304,50,40752,585,156777,4.61,13,Sunday,10,337,Neutral,Macro,True,False
POST_04978,2025-08-10 20:26:00,Instagram,Carousel,Gaming,4378,52,209,39126,510,369635,1.26,20,Sunday,4,1031,Positive,Macro,True,False
POST_03120,2025-08-10 21:09:00,Instagram,Reel,Technology,3752,21,192,10439,87,282273,1.4,21,Sunday,8,258,Positive,Macro,True,True
POST_01805,2025-08-10 21:31:00,Twitter,Poll,Sports,4644,141,1794,95870,350,25928,25.37,21,Sunday,4,300,Neutral,Micro,True,False
POST_03667,2025-08-11 01:40:00,TikTok,Duet,Gaming,11479,254,4775,53731,134,223778,7.38,1,Monday,16,308,Neutral,Macro,True,True
POST_01988,2025-08-11 07:58:00,Facebook,Video,Lifestyle,4424,203,139,18328,76,113645,4.19,7,Monday,21,516,Positive,Macro,True,False
POST_02216,2025-08-11 08:31:00,Twitter,Tweet,Education,3274,45,905,52188,267,116235,3.63,8,Monday,16,1887,Neutral,Macro,True,True
POST_00480,2025-08-11 09:44:00,Facebook,Live,Gaming,2373,109,864,46809,537,267485,1.25,9,Monday,27,73,Neutral,Macro,True,True
POST_02650,2025-08-11 19:22:00,Facebook,Story,Technology,3698,308,912,57582,790,289618,1.7,19,Monday,23,1094,Positive,Macro,True,False
POST_03175,2025-08-12 00:54:00,Instagram,Photo,Fashion,4447,289,228,30407,365,357009,1.39,0,Tuesday,4,1471,Positive,Macro,True,False
POST_04988,2025-08-12 00:58:00,Facebook,Video,Food,7031,149,277,35093,42,41332,18.04,0,Tuesday,5,306,Neutral,Micro,True,False
POST_04463,2025-08-12 01:05:00,YouTube,Short,Gaming,12951,653,1437,174548,3313,6488,231.83,1,Tuesday,25,589,Negative,Nano,True,False
POST_02482,2025-08-12 02:07:00,TikTok,Video,Food,25223,169,3004,462102,2640,91918,30.89,2,Tuesday,25,414,Negative,Mid-tier,True,False
POST_04355,2025-08-12 03:43:00,Facebook,Post,Health,3011,123,746,42617,10,407607,0.95,3,Tuesday,18,918,Neutral,Macro,True,True
POST_01210,2025-08-12 07:20:00,YouTube,Community Post,Education,14121,530,1706,527406,683,48528,33.71,7,Tuesday,1,260,Negative,Micro,False,False
POST_01239,2025-08-12 07:28:00,YouTube,Live,Food,17472,230,993,102216,4860,69014,27.09,7,Tuesday,29,40,Positive,Mid-tier,True,False
POST_01055,2025-08-12 10:36:00,YouTube,Live,Travel,17146,709,857,633465,1353,453595,4.13,10,Tuesday,4,333,Positive,Macro,True,False
POST_00254,2025-08-12 12:30:00,Twitter,Tweet,Travel,3444,69,1201,17363,335,92257,5.11,12,Tuesday,25,1986,Positive,Mid-tier,True,False
POST_00385,2025-08-12 18:01:00,LinkedIn,Poll,Travel,419,100,169,7860,191,22632,3.04,18,Tuesday,11,1644,Positive,Micro,True,True
POST_02238,2025-08-12 21:14:00,Instagram,Carousel,Health,3391,355,221,24559,237,52104,7.61,21,Tuesday,20,1057,Neutral,Mid-tier,True,True
POST_04986,2025-08-13 00:18:00,Instagram,Reel,Sports,4717,423,243,26640,596,68463,7.86,0,Wednesday,10,394,Neutral,Mid-tier,True,False
POST_04850,2025-08-13 00:23:00,Instagram,Story,Technology,912,456,133,25432,657,268448,0.56,0,Wednesday,27,1073,Negative,Macro,False,False
POST_02451,2025-08-13 03:38:00,Twitter,Thread,Entertainment,3470,101,1352,30000,140,372509,1.32,3,Wednesday,23,1701,Positive,Macro,False,True
POST_02219,2025-08-13 04:03:00,TikTok,Video,Fashion,49362,1521,1046,311658,393,206686,25.12,4,Wednesday,13,286,Positive,Macro,True,False
POST_00194,2025-08-13 06:16:00,Facebook,Post,Entertainment,2327,91,129,68496,144,355886,0.72,6,Wednesday,16,723,Positive,Macro,True,False
POST_02453,2025-08-13 12:05:00,Facebook,Live,Health,139,151,410,65985,706,438498,0.16,12,Wednesday,23,506,Positive,Macro,True,False
POST_02258,2025-08-13 18:41:00,Twitter,Tweet,Fitness,3534,121,1253,89633,259,188820,2.6,18,Wednesday,10,1894,Neutral,Macro,True,False
POST_01429,2025-08-13 20:04:00,Facebook,Live,Sports,7579,273,938,24758,699,60806,14.46,20,Wednesday,16,212,Positive,Mid-tier,False,True
POST_04312,2025-08-13 23:00:00,YouTube,Video,Business,2032,395,490,601884,4229,466869,0.62,23,Wednesday,29,124,Negative,Macro,True,True
POST_01838,2025-08-13 23:36:00,Twitter,Poll,Business,631,117,1886,87089,284,421055,0.63,23,Wednesday,0,1571,Neutral,Macro,False,False
POST_01344,2025-08-14 04:36:00,LinkedIn,Poll,Health,1031,43,51,1014,236,394423,0.29,4,Thursday,22,1472,Negative,Macro,True,False
POST_02145,2025-08-14 11:49:00,Facebook,Story,Technology,3833,393,106,19912,505,48568,8.92,11,Thursday,7,919,Negative,Micro,True,False
POST_04891,2025-08-14 13:08:00,Twitter,Retweet,Fashion,1544,173,630,86000,303,272682,0.86,13,Thursday,19,1280,Positive,Macro,True,False
POST_04679,2025-08-14 13:46:00,LinkedIn,Post,Fitness,235,78,230,23350,112,455161,0.12,13,Thursday,17,301,Neutral,Macro,True,True
POST_02810,2025-08-14 15:54:00,LinkedIn,Article,Fitness,521,80,110,6334,189,428562,0.17,15,Thursday,27,1056,Positive,Macro,True,False
POST_00588,2025-08-14 16:13:00,Instagram,Photo,Sports,9396,361,174,37193,894,101995,9.74,16,Thursday,25,873,Positive,Macro,True,False
POST_02680,2025-08-14 21:21:00,Facebook,Story,Lifestyle,1918,3,186,7629,688,221390,0.95,21,Thursday,24,519,Positive,Macro,True,False
POST_02854,2025-08-14 23:53:00,YouTube,Community Post,Travel,14270,167,1316,190287,854,228251,6.9,23,Thursday,6,1629,Neutral,Macro,True,False
POST_03229,2025-08-15 00:33:00,Instagram,Carousel,Education,1561,215,233,32089,704,144597,1.39,0,Friday,16,108,Positive,Macro,False,False
POST_01024,2025-08-15 02:02:00,YouTube,Short,Fashion,6067,609,1997,524764,4677,428791,2.02,2,Friday,14,111,Positive,Macro,False,False
POST_03884,2025-08-15 03:05:00,Instagram,Story,Food,2457,68,254,44281,965,276993,1.0,3,Friday,27,283,Neutral,Macro,True,False
POST_03333,2025-08-15 03:37:00,Instagram,Carousel,Gaming,1654,112,36,12634,53,418192,0.43,3,Friday,21,1975,Neutral,Macro,True,True
POST_01892,2025-08-15 05:46:00,Twitter,Poll,Food,1531,20,863,26992,329,360443,0.67,5,Friday,1,555,Neutral,Macro,False,False
POST_02634,2025-08-15 11:59:00,Instagram,Carousel,Lifestyle,9805,81,201,14206,440,334996,3.01,11,Friday,14,373,Negative,Macro,False,False
POST_02072,2025-08-15 17:36:00,Facebook,Post,Entertainment,4977,326,180,64003,374,125909,4.35,17,Friday,20,1898,Positive,Macro,False,False
POST_03927,2025-08-15 18:21:00,Facebook,Video,Lifestyle,1997,329,216,78932,115,382923,0.66,18,Friday,19,155,Positive,Macro,True,False
POST_02945,2025-08-16 07:59:00,TikTok,Stitch,Education,31930,1736,3092,254212,699,128879,28.52,7,Saturday,0,242,Positive,Macro,True,False
POST_02824,2025-08-16 09:39:00,Instagram,Story,Gaming,9955,265,236,47744,492,189051,5.53,9,Saturday,21,1361,Neutral,Macro,True,False
POST_03225,2025-08-16 11:22:00,Instagram,Carousel,Entertainment,4028,354,38,32902,956,274399,1.61,11,Saturday,10,1116,Positive,Macro,True,False
POST_00494,2025-08-16 11:46:00,Instagram,Photo,Fitness,4140,19,161,31424,990,413077,1.05,11,Saturday,8,1109,Positive,Macro,True,False
POST_00652,2025-08-16 14:43:00,Facebook,Post,Education,1206,269,673,4247,450,8339,25.76,14,Saturday,23,840,Positive,Nano,True,False
POST_00212,2025-08-16 19:41:00,LinkedIn,Document,Business,1101,84,468,1230,61,196737,0.84,19,Saturday,5,221,Neutral,Macro,True,True
POST_04010,2025-08-16 20:00:00,Instagram,Photo,Technology,5649,369,271,4758,964,251258,2.5,20,Saturday,17,1037,Neutral,Macro,True,False
POST_00120,2025-08-16 23:34:00,Facebook,Story,Business,6005,388,803,71307,744,432041,1.67,23,Saturday,29,1550,Positive,Macro,False,True
POST_04347,2025-08-17 01:54:00,TikTok,Video,Food,43382,150,4740,45725,402,179384,26.91,1,Sunday,24,50,Neutral,Macro,True,False
POST_02022,2025-08-17 15:21:00,Facebook,Video,Gaming,306,204,218,38171,82,318872,0.23,15,Sunday,11,36,Positive,Macro,True,True
POST_03379,2025-08-17 16:16:00,Instagram,Photo,Gaming,390,283,202,38680,807,301474,0.29,16,Sunday,4,1660,Neutral,Macro,True,False
POST_02538,2025-08-17 17:43:00,Instagram,Carousel,Travel,1490,27,64,12089,489,61545,2.57,17,Sunday,27,1070,Negative,Mid-tier,True,False
POST_00665,2025-08-17 17:50:00,Instagram,Story,Food,2884,287,250,10886,490,336321,1.02,17,Sunday,4,1459,Neutral,Macro,True,True
POST_03066,2025-08-17 22:13:00,Twitter,Thread,Travel,2864,60,1683,10515,230,5759,80.0,22,Sunday,24,207,Positive,Nano,False,True
POST_04691,2025-08-17 22:26:00,Twitter,Poll,Lifestyle,323,159,273,16018,499,260660,0.29,22,Sunday,2,1712,Positive,Macro,True,False
POST_02968,2025-08-18 01:08:00,Facebook,Video,Fashion,7157,23,643,68668,640,440206,1.78,1,Monday,5,451,Positive,Macro,False,False
POST_04871,2025-08-18 01:42:00,Twitter,Tweet,Food,3509,43,649,35620,48,247143,1.7,1,Monday,29,1353,Positive,Macro,True,False
POST_03171,2025-08-18 15:36:00,LinkedIn,Document,Technology,1321,76,492,29426,130,20060,9.42,15,Monday,0,845,Positive,Micro,False,False
POST_02046,2025-08-18 18:25:00,LinkedIn,Post,Entertainment,491,24,413,6921,20,1995,46.52,18,Monday,9,596,Neutral,Nano,True,True
POST_02357,2025-08-18 22:30:00,YouTube,Live,Gaming,9873,62,1137,992543,3737,398739,2.78,22,Monday,21,588,Positive,Macro,True,False
POST_00761,2025-08-18 23:48:00,Instagram,Photo,Sports,8031,265,114,13193,995,294779,2.85,23,Monday,22,868,Positive,Macro,True,True
POST_02445,2025-08-19 07:14:00,Twitter,Thread,Health,2855,168,667,37392,304,49996,7.38,7,Tuesday,21,1734,Neutral,Micro,True,False
POST_01912,2025-08-19 18:42:00,TikTok,Duet,Fashion,18640,1810,4575,212113,1211,200807,12.46,18,Tuesday,26,100,Positive,Macro,False,False
POST_00685,2025-08-19 21:09:00,YouTube,Community Post,Education,5104,921,32,881520,1801,383743,1.58,21,Tuesday,25,1841,Positive,Macro,True,False
POST_02504,2025-08-19 21:33:00,YouTube,Live,Technology,9899,909,616,342016,2596,364291,3.14,21,Tuesday,17,200,Neutral,Macro,True,False
POST_03455,2025-08-19 21:41:00,YouTube,Short,Lifestyle,4914,465,148,415556,2359,323675,1.71,21,Tuesday,23,249,Positive,Macro,True,False
POST_00990,2025-08-19 23:36:00,TikTok,Stitch,Technology,5415,1295,1325,230648,1256,347692,2.31,23,Tuesday,25,279,Neutral,Macro,True,False
POST_03501,2025-08-20 00:33:00,Twitter,Tweet,Travel,4099,282,887,11988,200,449824,1.17,0,Wednesday,29,1783,Positive,Macro,True,True
POST_03304,2025-08-20 00:48:00,Twitter,Poll,Lifestyle,1025,167,400,59147,32,421231,0.38,0,Wednesday,17,925,Positive,Macro,True,True
POST_03989,2025-08-20 01:29:00,Twitter,Tweet,Lifestyle,4852,165,930,55285,283,90142,6.6,1,Wednesday,15,174,Negative,Mid-tier,True,True
POST_04615,2025-08-20 03:46:00,Instagram,Photo,Technology,9754,135,82,28514,68,139709,7.14,3,Wednesday,20,1917,Positive,Macro,True,True
POST_00468,2025-08-20 04:14:00,TikTok,Stitch,Business,41576,627,1321,340732,661,67472,64.51,4,Wednesday,22,381,Positive,Mid-tier,True,True
POST_00912,2025-08-20 09:50:00,Twitter,Retweet,Travel,1928,152,1745,84710,493,162269,2.36,9,Wednesday,29,1975,Negative,Macro,True,False
POST_00881,2025-08-20 11:03:00,Instagram,Story,Fashion,5133,202,48,43223,766,390686,1.38,11,Wednesday,5,1378,Positive,Macro,True,False
POST_00048,2025-08-20 12:23:00,Facebook,Story,Technology,2380,31,474,61004,84,65292,4.42,12,Wednesday,0,1400,Positive,Mid-tier,True,False
POST_01015,2025-08-20 15:05:00,LinkedIn,Article,Education,546,95,443,8602,50,156685,0.69,15,Wednesday,23,309,Neutral,Macro,True,False
POST_00917,2025-08-20 15:10:00,Twitter,Poll,Technology,1985,150,603,27015,12,7614,35.96,15,Wednesday,17,685,Positive,Nano,True,False
POST_03130,2025-08-20 16:14:00,TikTok,Stitch,Food,33089,746,3957,217151,1437,41428,91.22,16,Wednesday,1,179,Positive,Micro,True,False
POST_04951,2025-08-20 18:19:00,Twitter,Thread,Business,2374,77,1050,1059,390,305283,1.15,18,Wednesday,9,1859,Neutral,Macro,True,False
POST_00132,2025-08-20 18:33:00,Instagram,Carousel,Technology,4005,414,236,7305,414,220799,2.11,18,Wednesday,0,1259,Neutral,Macro,True,False
POST_03979,2025-08-20 20:02:00,Instagram,Carousel,Fitness,6911,36,75,49902,459,357178,1.97,20,Wednesday,10,1507,Neutral,Macro,True,False
POST_01480,2025-08-21 03:09:00,Twitter,Poll,Sports,2084,224,1322,40305,314,485699,0.75,3,Thursday,10,1588,Positive,Macro,False,False
POST_02029,2025-08-21 04:36:00,Twitter,Thread,Lifestyle,3672,187,1707,15028,496,320404,1.74,4,Thursday,29,974,Positive,Macro,True,False
