Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,month,year,total_engagement,engagement_per_1k_views,engagement_per_1k_followers,Engagement_Rate_winsorized,Views_winsorized,Likes_winsorized,total_engagement_winsorized,is_sports_fitness_health,influencer_tier_norm
POST_01549,2025-09-20 06:51:00,Instagram,Carousel,Fitness,3563,40,3,11634,370,197013,1.83,6,Saturday,9,971,Neutral,Macro,True,False,9,2025,3976,341.7569193742479,20.181409348621663,1.83,11634.0,3563.0,3976.0,True,macro
POST_02263,2025-09-20 09:29:00,TikTok,Stitch,Sports,19675,1761,3227,183803,2670,81981,30.08,9,Saturday,29,477,Neutral,Mid-tier,True,False,9,2025,27333,148.70812772370417,333.4065210231639,30.08,183803.0,19675.0,27333.0,True,mid-tier
POST_00846,2025-09-21 17:05:00,Twitter,Tweet,Health,3541,220,1653,67836,456,48986,11.05,17,Sunday,29,660,Neutral,Micro,True,False,9,2025,5870,86.53222477740432,119.83015555464827,11.05,67836.0,3541.0,5870.0,True,micro
POST_02114,2025-09-21 19:02:00,TikTok,Video,Sports,33408,1449,2442,292010,2140,486796,7.66,19,Sunday,23,266,Neutral,Macro,True,False,9,2025,39439,135.06044313550905,81.01751041504039,7.66,292010.0,33408.0,39439.0,True,macro
POST_03571,2025-09-23 11:44:00,Twitter,Tweet,Fitness,4357,201,1747,80066,309,225136,2.8,11,Tuesday,29,869,Neutral,Macro,True,False,9,2025,6614,82.60684934928683,29.377798308577926,2.8,80066.0,4357.0,6614.0,True,macro
POST_02567,2025-09-23 15:44:00,Instagram,Photo,Fitness,7713,464,285,13646,415,175308,4.83,15,Tuesday,15,1351,Neutral,Macro,True,False,9,2025,8877,650.5202989887147,50.63659388048463,4.83,13646.0,7713.0,8877.0,True,macro
POST_03300,2025-09-23 21:22:00,TikTok,Duet,Sports,42224,1981,3547,169139,2436,415378,11.5,21,Tuesday,25,110,Neutral,Macro,True,False,9,2025,50188,296.7263611585737,120.8248872111667,11.5,169139.0,42224.0,50188.0,True,macro
POST_00452,2025-09-24 02:15:00,Facebook,Video,Fitness,1810,381,872,42992,435,43513,7.04,2,Wednesday,8,378,Neutral,Micro,True,True,9,2025,3498,81.36397469296614,80.38976857490864,7.04,42992.0,1810.0,3498.0,True,micro
POST_03677,2025-09-25 20:28:00,Instagram,Carousel,Sports,9146,440,59,27865,117,275818,3.5,20,Thursday,3,729,Positive,Macro,True,False,9,2025,9762,350.33195765296966,35.39290401641662,3.5,27865.0,9146.0,9762.0,True,macro
POST_04790,2025-09-26 21:08:00,Twitter,Tweet,Health,1697,84,1417,23114,285,80292,3.98,21,Friday,20,744,Neutral,Mid-tier,True,False,9,2025,3483,150.68789478238298,43.37916604393962,3.98,23114.0,1697.0,3483.0,True,mid-tier
POST_01740,2025-09-27 02:30:00,Twitter,Poll,Health,4507,207,389,14570,441,326234,1.56,2,Saturday,0,72,Negative,Macro,True,False,9,2025,5544,380.5078929306795,16.993936867401924,1.56,14570.0,4507.0,5544.0,True,macro
POST_03898,2025-09-27 19:06:00,TikTok,Duet,Fitness,1245,1286,1495,131803,2971,406336,0.99,19,Saturday,26,459,Positive,Macro,True,False,9,2025,6997,53.08680379050553,17.219739329028194,0.99,131803.0,1245.0,6997.0,True,macro
POST_01966,2025-09-28 07:02:00,Facebook,Post,Health,2891,155,750,3777,613,315694,1.2,7,Sunday,1,280,Positive,Macro,False,False,9,2025,4409,1167.3285676462801,13.966055737517976,1.2,3777.0,2891.0,4409.0,True,macro
POST_00139,2025-09-28 18:06:00,Twitter,Tweet,Sports,834,280,1657,44625,423,59985,4.62,18,Sunday,7,1883,Negative,Mid-tier,True,True,9,2025,3194,71.57422969187675,53.246644994581985,4.62,44625.0,834.0,3194.0,True,mid-tier
POST_02612,2025-09-29 08:00:00,Instagram,Story,Health,1339,56,144,42103,867,446702,0.34,8,Monday,29,676,Positive,Macro,True,False,9,2025,2406,57.14557157447213,5.386141096301337,0.34,42103.0,1339.0,2406.0,True,macro
POST_03514,2025-09-29 14:20:00,TikTok,Duet,Sports,10761,1849,2533,211930,2664,256401,5.91,14,Monday,25,341,Positive,Macro,True,False,9,2025,17807,84.02302647100458,69.44980713803768,5.91,211930.0,10761.0,17807.0,True,macro
POST_02717,2025-09-29 17:32:00,Facebook,Post,Fitness,4790,346,334,37601,359,322736,1.69,17,Monday,10,931,Neutral,Macro,True,True,9,2025,5829,155.0224728065743,18.06120172524912,1.69,37601.0,4790.0,5829.0,True,macro
POST_00446,2025-09-30 22:25:00,YouTube,Short,Fitness,7276,891,402,649843,3210,369571,2.32,22,Tuesday,21,166,Positive,Macro,True,False,9,2025,11779,18.12591656754016,31.872089530834398,2.32,649843.0,7276.0,11779.0,True,macro
POST_04670,2025-10-01 09:22:00,LinkedIn,Poll,Sports,1581,58,170,19451,90,451548,0.4,9,Wednesday,20,629,Negative,Macro,True,True,10,2025,1899,97.6299419053005,4.205532966594913,0.4,19451.0,1581.0,1899.0,True,macro
POST_04792,2025-10-01 10:23:00,YouTube,Live,Fitness,11313,902,893,179953,4607,417102,3.14,10,Wednesday,21,340,Positive,Macro,True,False,10,2025,17715,98.44237106355548,42.471625645525556,3.14,179953.0,11313.0,17715.0,True,macro
POST_00654,2025-10-01 10:55:00,LinkedIn,Article,Sports,1945,122,231,9774,100,400575,0.57,10,Wednesday,22,1094,Positive,Macro,True,False,10,2025,2398,245.34479230611828,5.98639455782313,0.57,9774.0,1945.0,2398.0,True,macro
POST_02362,2025-10-02 01:03:00,Twitter,Poll,Sports,4697,221,1259,40713,311,410810,1.5,1,Thursday,13,322,Neutral,Macro,True,False,10,2025,6488,159.35941836759756,15.793189065504736,1.5,40713.0,4697.0,6488.0,True,macro
POST_02524,2025-10-02 09:15:00,Twitter,Thread,Sports,4248,208,55,34159,188,185659,2.43,9,Thursday,9,1263,Positive,Macro,True,False,10,2025,4699,137.56257501683305,25.309842237650745,2.43,34159.0,4248.0,4699.0,True,macro
POST_02043,2025-10-03 02:46:00,Facebook,Live,Health,254,387,647,50762,616,405935,0.32,2,Friday,8,76,Positive,Macro,True,False,10,2025,1904,37.50837240455459,4.690406099498688,0.32,50762.0,254.0,1904.0,True,macro
POST_01761,2025-10-03 23:15:00,Facebook,Post,Sports,5916,280,137,46605,534,125104,5.06,23,Friday,25,77,Neutral,Macro,True,False,10,2025,6867,147.34470550370133,54.890331244404656,5.06,46605.0,5916.0,6867.0,True,macro
POST_00052,2025-10-04 05:50:00,TikTok,Stitch,Sports,2519,1606,3515,415356,2574,121757,6.27,5,Saturday,10,329,Positive,Macro,False,False,10,2025,10214,24.590953302709003,83.8884006669021,6.27,415356.0,2519.0,10214.0,True,macro
POST_00857,2025-10-04 17:18:00,Instagram,Reel,Sports,8188,391,290,8663,972,439832,2.02,17,Saturday,6,524,Neutral,Macro,True,True,10,2025,9841,1135.9806071799608,22.37445206351516,2.02,8663.0,8188.0,9841.0,True,macro
POST_00492,2025-10-04 20:02:00,Facebook,Post,Fitness,3069,58,795,73776,471,454307,0.86,20,Saturday,13,1914,Neutral,Macro,True,False,10,2025,4393,59.54510952071134,9.669672710303825,0.86,73776.0,3069.0,4393.0,True,macro
POST_03700,2025-10-04 21:34:00,Twitter,Tweet,Fitness,947,65,1779,5555,20,143896,1.94,21,Saturday,18,620,Neutral,Macro,True,False,10,2025,2811,506.030603060306,19.53494190248513,1.94,5555.0,947.0,2811.0,True,macro
POST_04077,2025-10-05 17:18:00,Twitter,Retweet,Health,787,135,1060,5121,403,85980,2.31,17,Sunday,1,1091,Neutral,Mid-tier,True,True,10,2025,2385,465.7293497363796,27.73900907187718,2.31,5121.0,787.0,2385.0,True,mid-tier
POST_02093,2025-10-06 16:02:00,Instagram,Reel,Sports,9342,340,46,20997,876,229792,4.23,16,Monday,25,184,Neutral,Macro,True,False,10,2025,10604,505.0245273134257,46.14607993315694,4.23,20997.0,9342.0,10604.0,True,macro
POST_02645,2025-10-06 16:05:00,Instagram,Story,Fitness,3763,473,28,43160,464,6139,69.46,16,Monday,21,1280,Positive,Nano,True,True,10,2025,4728,109.54587581093605,770.1580061899332,69.46,43160.0,3763.0,4728.0,True,nano
POST_03641,2025-10-07 03:55:00,Instagram,Story,Sports,2948,448,84,18442,532,64647,5.38,3,Tuesday,12,905,Positive,Mid-tier,True,False,10,2025,4012,217.54690380652858,62.06011106470524,5.38,18442.0,2948.0,4012.0,True,mid-tier
POST_02245,2025-10-07 16:34:00,TikTok,Duet,Health,4954,1549,1919,265956,2994,201941,4.17,16,Tuesday,24,113,Positive,Macro,True,False,10,2025,11416,42.92439350870068,56.53136312091155,4.17,265956.0,4954.0,11416.0,True,macro
POST_02264,2025-10-08 04:55:00,Twitter,Poll,Fitness,2596,35,536,60337,166,476954,0.66,4,Wednesday,25,909,Positive,Macro,False,False,10,2025,3333,55.239736811574986,6.988095288015196,0.66,60337.0,2596.0,3333.0,True,macro
POST_04908,2025-10-08 11:11:00,Instagram,Story,Sports,4354,205,138,15400,865,459194,1.02,11,Wednesday,14,1008,Neutral,Macro,True,True,10,2025,5562,361.1688311688312,12.112527602712579,1.02,15400.0,4354.0,5562.0,True,macro
POST_00453,2025-10-08 21:58:00,Twitter,Poll,Fitness,412,110,1917,3395,54,78481,3.11,21,Wednesday,29,856,Neutral,Mid-tier,True,False,10,2025,2493,734.3151693667157,31.7656502847823,3.11,3395.0,412.0,2493.0,True,mid-tier
POST_02459,2025-10-09 12:03:00,Facebook,Story,Health,1948,67,646,67024,797,46142,5.77,12,Thursday,20,1840,Positive,Micro,True,False,10,2025,3458,51.5934590594414,74.94256859260544,5.77,67024.0,1948.0,3458.0,True,micro
POST_02653,2025-10-09 15:31:00,Twitter,Thread,Sports,786,144,619,33162,497,227658,0.68,15,Thursday,1,1489,Positive,Macro,True,False,10,2025,2046,61.697123213316445,8.98716495796326,0.68,33162.0,786.0,2046.0,True,macro
POST_04606,2025-10-09 19:23:00,TikTok,Duet,Health,23279,860,4667,254750,2171,136912,21.04,19,Thursday,27,333,Neutral,Macro,True,False,10,2025,30977,121.59764474975466,226.25482061470143,21.04,254750.0,23279.0,30977.0,True,macro
POST_00218,2025-10-10 19:21:00,LinkedIn,Article,Health,799,18,195,17055,269,357335,0.28,19,Friday,16,1658,Positive,Macro,True,False,10,2025,1281,75.10993843447669,3.5848713392195,0.28,17055.0,799.0,1281.0,True,macro
POST_01175,2025-10-11 04:47:00,Facebook,Post,Fitness,5309,72,629,59700,142,382768,1.57,4,Saturday,5,906,Neutral,Macro,False,True,10,2025,6152,103.04857621440536,16.07239894662041,1.57,59700.0,5309.0,6152.0,True,macro
POST_04246,2025-10-13 05:05:00,YouTube,Live,Fitness,11841,420,1305,520372,2739,160147,8.47,5,Monday,2,531,Neutral,Macro,True,False,10,2025,16305,31.33335383148978,101.81270957307974,8.47,520372.0,11841.0,16305.0,True,macro
POST_03181,2025-10-13 11:03:00,Instagram,Carousel,Sports,4327,455,98,13350,323,253256,1.93,11,Monday,28,485,Negative,Macro,True,False,10,2025,5203,389.7378277153558,20.544429352118016,1.93,13350.0,4327.0,5203.0,True,macro
POST_01613,2025-10-15 09:05:00,Facebook,Video,Health,664,334,255,20066,137,231604,0.54,9,Wednesday,25,308,Neutral,Macro,True,True,10,2025,1390,69.27140436559354,6.001623460734702,0.54,20066.0,664.0,1390.0,True,macro
POST_03183,2025-10-16 02:32:00,Twitter,Thread,Sports,1896,79,974,87708,203,380265,0.78,2,Thursday,20,689,Positive,Macro,True,False,10,2025,3152,35.93742874082182,8.288956385678407,0.78,87708.0,1896.0,3152.0,True,macro
POST_00066,2025-10-16 16:38:00,Facebook,Live,Sports,6777,319,402,36161,83,135428,5.54,16,Thursday,2,339,Positive,Macro,True,False,10,2025,7581,209.645750947153,55.978084295714325,5.54,36161.0,6777.0,7581.0,True,macro
POST_03399,2025-10-16 22:23:00,Instagram,Story,Health,7653,210,234,21033,589,110516,7.33,22,Thursday,22,1574,Positive,Macro,True,False,10,2025,8686,412.9700946132268,78.59495457671288,7.33,21033.0,7653.0,8686.0,True,macro
POST_02977,2025-10-17 08:33:00,TikTok,Duet,Fitness,14087,773,3388,194313,1002,8929,204.37,8,Friday,28,521,Negative,Nano,True,False,10,2025,19250,99.06696927122735,2155.8965169671856,167.99900000000105,194313.0,14087.0,19250.0,True,nano
POST_00853,2025-10-18 18:16:00,Instagram,Reel,Health,3374,146,144,40886,792,239714,1.53,18,Saturday,14,374,Neutral,Macro,False,False,10,2025,4456,108.98596096463336,18.58881834185738,1.53,40886.0,3374.0,4456.0,True,macro
POST_04737,2025-10-19 12:52:00,Facebook,Video,Health,7874,31,471,30220,301,449196,1.86,12,Sunday,4,192,Neutral,Macro,True,False,10,2025,8677,287.12772998014555,19.316734788377456,1.86,30220.0,7874.0,8677.0,True,macro
POST_02803,2025-10-19 13:55:00,YouTube,Short,Fitness,15433,65,1856,903844,2292,475340,3.65,13,Sunday,5,39,Negative,Macro,True,True,10,2025,19646,21.73605179654896,41.33041612319603,3.65,879754.8300000004,15433.0,19646.0,True,macro
POST_01854,2025-10-20 12:25:00,TikTok,Stitch,Sports,24790,1449,1810,300906,272,104312,26.89,12,Monday,9,334,Neutral,Macro,True,False,10,2025,28321,94.11909367044858,271.50279929442445,26.89,300906.0,24790.0,28321.0,True,macro
POST_01521,2025-10-20 16:15:00,Instagram,Story,Fitness,2007,465,122,4941,733,173284,1.5,16,Monday,7,1183,Negative,Macro,True,False,10,2025,3327,673.3454766241651,19.19969529789248,1.5,4941.0,2007.0,3327.0,True,macro
POST_00595,2025-10-20 17:01:00,TikTok,Duet,Health,12296,164,3388,22279,1571,267001,5.94,17,Monday,13,205,Neutral,Macro,True,True,10,2025,17419,781.8573544593563,65.23945603199988,5.94,22279.0,12296.0,17419.0,True,macro
POST_03088,2025-10-22 00:18:00,Instagram,Reel,Sports,8991,236,93,30198,488,186706,4.99,0,Wednesday,26,561,Neutral,Macro,False,False,10,2025,9808,324.7897211735877,52.53178794468309,4.99,30198.0,8991.0,9808.0,True,macro
POST_03757,2025-10-22 03:41:00,Instagram,Photo,Fitness,3448,422,84,11015,379,38377,10.3,3,Wednesday,22,383,Positive,Micro,True,True,10,2025,4333,393.3726736268724,112.90616775672929,10.3,11015.0,3448.0,4333.0,True,micro
POST_00646,2025-10-22 04:15:00,TikTok,Stitch,Sports,13223,289,3831,477099,2654,219667,7.9,4,Wednesday,10,71,Positive,Macro,True,False,10,2025,19997,41.913732789211466,91.0332457765618,7.9,477099.0,13223.0,19997.0,True,macro
POST_00800,2025-10-22 11:23:00,YouTube,Live,Health,6370,374,556,486910,1149,43173,16.91,11,Wednesday,21,127,Positive,Micro,True,False,10,2025,8449,17.352282762728226,195.70101683922823,16.91,486910.0,6370.0,8449.0,True,micro
POST_03541,2025-10-24 16:05:00,Instagram,Carousel,Health,3031,473,257,5596,648,107337,3.5,16,Friday,0,1176,Neutral,Macro,True,True,10,2025,4409,787.8842030021443,41.07623652608141,3.5,5596.0,3031.0,4409.0,True,macro
POST_02006,2025-10-25 11:00:00,TikTok,Duet,Sports,42944,1043,767,46423,803,348722,12.83,11,Saturday,16,436,Neutral,Macro,True,False,10,2025,45557,981.3454537621437,130.63987933081367,12.83,46423.0,42944.0,45557.0,True,macro
POST_01936,2025-10-25 11:48:00,TikTok,Duet,Fitness,25968,560,3457,108018,2445,122725,24.43,11,Saturday,17,222,Positive,Macro,True,True,10,2025,32430,300.2277398211409,264.2493379507028,24.43,108018.0,25968.0,32430.0,True,macro
POST_01963,2025-10-26 00:07:00,TikTok,Stitch,Sports,14432,1657,4452,486311,2044,384786,5.34,0,Sunday,13,91,Neutral,Macro,True,False,10,2025,22585,46.44147469417718,58.69496291445115,5.34,486311.0,14432.0,22585.0,True,macro
POST_03578,2025-10-26 04:41:00,Facebook,Video,Health,3832,221,370,60147,265,149953,2.95,4,Sunday,29,123,Positive,Macro,True,False,10,2025,4688,77.9423745157697,31.263129113788985,2.95,60147.0,3832.0,4688.0,True,macro
POST_01138,2025-10-27 01:05:00,Facebook,Live,Fitness,4605,353,463,16866,633,446928,1.21,1,Monday,6,217,Positive,Macro,True,False,10,2025,6054,358.94699395233016,13.54580603587155,1.21,16866.0,4605.0,6054.0,True,macro
POST_02752,2025-10-27 02:50:00,LinkedIn,Document,Fitness,1398,42,266,860,138,164935,1.03,2,Monday,26,1654,Positive,Macro,True,False,10,2025,1844,2144.186046511628,11.180161881953497,1.03,860.0,1398.0,1844.0,True,macro
POST_02559,2025-10-27 11:11:00,Instagram,Carousel,Sports,7185,38,131,17013,403,26850,27.39,11,Monday,23,1558,Neutral,Micro,True,False,10,2025,7757,455.9454534767531,288.90130353817506,27.39,17013.0,7185.0,7757.0,True,micro
POST_00010,2025-10-27 22:34:00,LinkedIn,Document,Fitness,562,59,346,22764,196,408621,0.24,22,Monday,11,455,Negative,Macro,True,False,10,2025,1163,51.089439465823226,2.846158175913622,0.24,22764.0,562.0,1163.0,True,macro
POST_01778,2025-10-28 01:24:00,Twitter,Poll,Sports,3511,281,1210,13453,21,170527,2.93,1,Tuesday,5,222,Positive,Macro,True,False,10,2025,5023,373.37396863153197,29.455746010895638,2.93,13453.0,3511.0,5023.0,True,macro
POST_00438,2025-10-29 04:31:00,TikTok,Video,Fitness,20238,1518,4444,48262,1460,397188,6.6,4,Wednesday,7,392,Positive,Macro,True,False,10,2025,27660,573.1217106626332,69.63956615003475,6.6,48262.0,20238.0,27660.0,True,macro
POST_01714,2025-10-29 09:12:00,Facebook,Story,Fitness,6150,223,703,25060,223,159924,4.42,9,Wednesday,2,1094,Positive,Macro,True,False,10,2025,7299,291.2609736632083,45.64042920387184,4.42,25060.0,6150.0,7299.0,True,macro
POST_00109,2025-10-29 17:53:00,Instagram,Photo,Sports,960,405,29,44791,543,370186,0.38,17,Wednesday,14,394,Neutral,Macro,False,False,10,2025,1937,43.24529481369025,5.23250474086,0.38,44791.0,960.0,1937.0,True,macro
POST_04395,2025-10-30 05:05:00,YouTube,Community Post,Health,944,246,289,228751,382,368178,0.4,5,Thursday,23,1153,Neutral,Macro,True,False,10,2025,1861,8.135483560727604,5.054620319519364,0.4,228751.0,944.0,1861.0,True,macro
POST_01294,2025-10-30 15:26:00,LinkedIn,Poll,Fitness,1368,84,174,7850,137,416468,0.39,15,Thursday,9,102,Negative,Macro,False,False,10,2025,1763,224.5859872611465,4.23321839853242,0.39,7850.0,1368.0,1763.0,True,macro
POST_01859,2025-10-31 00:06:00,TikTok,Duet,Fitness,6506,1166,363,337975,2108,128907,6.23,0,Friday,12,55,Neutral,Macro,True,True,10,2025,10143,30.011095495228936,78.68463310758919,6.23,337975.0,6506.0,10143.0,True,macro
POST_02075,2025-10-31 02:33:00,TikTok,Video,Health,32443,1816,4462,79783,957,477549,8.11,2,Friday,15,443,Positive,Macro,False,True,10,2025,39678,497.32399132647305,83.08676177732546,8.11,79783.0,32443.0,39678.0,True,macro
POST_01309,2025-10-31 07:19:00,Twitter,Thread,Health,3350,244,1124,4975,18,86632,5.45,7,Friday,23,790,Negative,Mid-tier,True,False,10,2025,4736,951.9597989949749,54.668021054575675,5.45,4975.0,3350.0,4736.0,True,mid-tier
POST_03165,2025-10-31 21:57:00,Instagram,Photo,Health,7476,97,292,25858,542,153290,5.13,21,Friday,18,1189,Positive,Macro,True,False,10,2025,8407,325.12181916621546,54.84376019309805,5.13,25858.0,7476.0,8407.0,True,macro
POST_00444,2025-11-01 04:04:00,Twitter,Poll,Sports,215,205,462,22309,261,24765,3.56,4,Saturday,3,1688,Neutral,Micro,False,False,11,2025,1143,51.234927607691965,46.15384615384615,3.56,22309.0,215.0,1143.0,True,micro
POST_00570,2025-11-01 20:56:00,Twitter,Tweet,Sports,4935,141,1623,17943,282,407069,1.65,20,Saturday,13,614,Neutral,Macro,True,False,11,2025,6981,389.06537368333056,17.14942675566059,1.65,17943.0,4935.0,6981.0,True,macro
POST_01325,2025-11-02 04:44:00,YouTube,Short,Fitness,475,558,779,506027,3995,167151,1.08,4,Sunday,3,169,Neutral,Macro,True,False,11,2025,5807,11.475672246737822,34.74104253040664,1.08,506027.0,475.0,5807.0,True,macro
POST_00760,2025-11-03 20:06:00,TikTok,Duet,Fitness,44964,1155,337,485437,1688,48189,96.4,20,Monday,13,378,Neutral,Micro,False,False,11,2025,48144,99.176618181144,999.0661769283447,96.4,485437.0,44964.0,48144.0,True,micro
POST_04400,2025-11-04 00:15:00,Instagram,Photo,Sports,6460,489,233,34178,452,362296,1.98,0,Tuesday,12,928,Positive,Macro,True,False,11,2025,7634,223.3600561764878,21.071168326451296,1.98,34178.0,6460.0,7634.0,True,macro
POST_03375,2025-11-04 02:25:00,TikTok,Duet,Health,39376,81,3331,64895,1487,264374,16.18,2,Tuesday,19,173,Positive,Macro,True,False,11,2025,44275,682.2559519223362,167.47108263293666,16.18,64895.0,39376.0,44275.0,True,macro
POST_04130,2025-11-04 08:41:00,Instagram,Photo,Sports,9181,152,232,38926,710,354078,2.7,8,Tuesday,23,1748,Negative,Macro,True,True,11,2025,10275,263.9623901762318,29.019029705319166,2.7,38926.0,9181.0,10275.0,True,macro
POST_03485,2025-11-04 20:51:00,Facebook,Post,Sports,4853,321,827,10429,601,265173,2.26,20,Tuesday,7,1163,Positive,Macro,False,False,11,2025,6602,633.0424777063956,24.896954063950705,2.26,10429.0,4853.0,6602.0,True,macro
POST_01418,2025-11-04 23:11:00,Instagram,Photo,Sports,6073,127,206,3287,79,188272,3.4,23,Tuesday,28,1833,Neutral,Macro,True,True,11,2025,6485,1972.9236385762092,34.44484575507776,3.4,3287.0,6073.0,6485.0,True,macro
POST_01872,2025-11-05 07:00:00,Instagram,Carousel,Fitness,7819,217,62,4447,741,266303,3.04,7,Wednesday,13,1993,Negative,Macro,False,False,11,2025,8839,1987.632111535867,33.19151492848372,3.04,4447.0,7819.0,8839.0,True,macro
POST_00482,2025-11-05 12:17:00,LinkedIn,Post,Fitness,1494,25,221,29515,198,214210,0.81,12,Wednesday,5,97,Positive,Macro,True,True,11,2025,1938,65.66152803659156,9.047196676158908,0.81,29515.0,1494.0,1938.0,True,macro
POST_02844,2025-11-05 14:23:00,YouTube,Community Post,Health,10917,423,1235,15987,2725,304023,4.14,14,Wednesday,24,1601,Neutral,Macro,True,False,11,2025,15300,957.0275849127416,50.32513987428583,4.14,15987.0,10917.0,15300.0,True,macro
POST_01886,2025-11-05 18:32:00,Facebook,Live,Sports,2672,236,576,35045,707,22484,15.5,18,Wednesday,15,119,Neutral,Micro,True,True,11,2025,4191,119.58909972891996,186.39921722113505,15.5,35045.0,2672.0,4191.0,True,micro
POST_04862,2025-11-06 22:43:00,TikTok,Video,Fitness,6999,612,2993,432013,2890,102221,10.37,22,Thursday,0,552,Neutral,Macro,False,False,11,2025,13494,31.235171163830717,132.00810009684898,10.37,432013.0,6999.0,13494.0,True,macro
POST_03554,2025-11-08 14:11:00,Facebook,Story,Fitness,5601,246,836,18208,608,145290,4.6,14,Saturday,6,1604,Positive,Macro,True,False,11,2025,7291,400.42838312829525,50.18239383302361,4.6,18208.0,5601.0,7291.0,True,macro
POST_03282,2025-11-08 15:31:00,Instagram,Photo,Health,5064,440,5,21144,435,305454,1.8,15,Saturday,25,1749,Positive,Macro,True,False,11,2025,5944,281.11993946273174,19.459558558735523,1.8,21144.0,5064.0,5944.0,True,macro
POST_00266,2025-11-09 00:05:00,LinkedIn,Article,Health,636,13,70,4508,261,412190,0.17,0,Sunday,16,1889,Neutral,Macro,True,False,11,2025,980,217.3913043478261,2.3775443363497417,0.17,4508.0,636.0,980.0,True,macro
